Query_ID	Target_ID	Optimal_Offset	p-value	E-value	Overlap	Strand
filter13 	MA0816.1 Ascl2	-1.0	1.3441e-02	6.9757e+00	10.0	-
filter13 	MA0817.1 BHLHE23	0.0	3.3287e-03	1.7276e+00	12.0	+
filter13 	MA0818.1 BHLHE22	-1.0	7.2680e-03	3.7721e+00	10.0	-
filter13 	MA0819.1 CLOCK	-1.0	3.1444e-07	1.6319e-04	10.0	-
filter13 	MA0820.1 FIGLA	-1.0	2.6115e-05	1.3554e-02	10.0	+
filter13 	MA0821.1 HES5	0.0	3.2670e-04	1.6956e-01	12.0	-
filter13 	MA0822.1 HES7	0.0	2.0731e-03	1.0760e+00	12.0	-
filter13 	MA0823.1 HEY1	-1.0	1.4885e-06	7.7255e-04	10.0	-
filter13 	MA0824.1 ID4	-1.0	6.8756e-05	3.5684e-02	10.0	-
filter13 	MA0825.1 MNT	-1.0	6.6800e-10	3.4669e-07	10.0	-
filter13 	MA0826.1 OLIG1	-1.0	3.0011e-02	1.5576e+01	10.0	+
filter13 	MA0827.1 OLIG3	-1.0	5.6270e-03	2.9204e+00	10.0	+
filter13 	MA0828.1 SREBF2(var.2)	-1.0	3.0362e-04	1.5758e-01	10.0	+
filter13 	MA0829.1 Srebf1(var.2)	-1.0	2.1742e-04	1.1284e-01	10.0	-
filter13 	MA0830.1 TCF4	-1.0	6.2632e-05	3.2506e-02	10.0	-
filter13 	MA0831.1 TFE3	-1.0	1.2142e-07	6.3019e-05	10.0	-
filter13 	MA0839.1 CREB3L1	1.0	1.7669e-02	9.1703e+00	12.0	-
filter13 	MA0840.1 Creb5	0.0	8.1272e-02	4.2180e+01	12.0	-
filter13 	MA0843.1 TEF	0.0	6.3692e-02	3.3056e+01	12.0	-
filter13 	MA0844.1 XBP1	0.0	2.7083e-03	1.4056e+00	12.0	-
filter13 	MA0861.1 TP73	-1.0	4.4516e-03	2.3104e+00	11.0	+
filter13 	MA0862.1 GMEB2	-2.0	5.6049e-02	2.9089e+01	8.0	-
filter13 	MA0871.1 TFEC	-1.0	4.5782e-06	2.3761e-03	10.0	-
filter13 	MA0877.1 Barhl1	-1.0	3.7299e-02	1.9358e+01	10.0	+
filter13 	MA0879.1 Dlx1	-1.0	9.7302e-02	5.0500e+01	10.0	-
filter13 	MA0914.1 ISL2	-2.0	4.5136e-02	2.3426e+01	8.0	-
filter13 	MA1099.1 Hes1	-1.0	1.1397e-06	5.9149e-04	10.0	+
filter14 	MA0025.1 NFIL3	0.0	8.4201e-02	4.3700e+01	11.0	-
filter14 	MA0028.2 ELK1	0.0	9.0339e-02	4.6886e+01	10.0	-
filter14 	MA0043.2 HLF	-1.0	8.5716e-02	4.4486e+01	11.0	+
filter14 	MA0076.2 ELK4	1.0	3.8094e-02	1.9771e+01	10.0	+
filter14 	MA0081.1 SPIB	-3.0	2.5102e-02	1.3028e+01	7.0	-
filter14 	MA0090.2 TEAD1	1.0	8.1989e-02	4.2552e+01	9.0	+
filter14 	MA0098.3 ETS1	0.0	3.2357e-02	1.6793e+01	10.0	-
filter14 	MA0101.1 REL	3.0	2.4556e-02	1.2745e+01	7.0	+
filter14 	MA0136.2 ELF5	0.0	3.0682e-03	1.5924e+00	11.0	-
filter14 	MA0137.3 STAT1	-2.0	2.0367e-07	1.0570e-04	10.0	+
filter14 	MA0140.2 GATA1::TAL1	3.0	6.0652e-02	3.1478e+01	12.0	-
filter14 	MA0144.2 STAT3	-2.0	3.4561e-06	1.7937e-03	10.0	-
filter14 	MA0152.1 NFATC2	-1.0	2.3315e-02	1.2101e+01	7.0	+
filter14 	MA0156.2 FEV	0.0	2.9003e-02	1.5053e+01	10.0	-
filter14 	MA0463.1 Bcl6	1.0	7.7250e-06	4.0093e-03	12.0	-
filter14 	MA0473.2 ELF1	0.0	2.8950e-02	1.5025e+01	12.0	-
filter14 	MA0474.2 ERG	0.0	2.0735e-02	1.0761e+01	10.0	-
filter14 	MA0475.2 FLI1	0.0	3.2357e-02	1.6793e+01	10.0	-
filter14 	MA0486.2 HSF1	2.0	4.6259e-02	2.4008e+01	11.0	-
filter14 	MA0497.1 MEF2C	-2.0	9.3035e-02	4.8285e+01	10.0	+
filter14 	MA0509.1 Rfx1	0.0	9.9407e-02	5.1592e+01	12.0	+
filter14 	MA0518.1 Stat4	1.0	2.0230e-10	1.0499e-07	12.0	-
filter14 	MA0519.1 Stat5a::Stat5b	-1.0	1.6029e-08	8.3189e-06	11.0	+
filter14 	MA0520.1 Stat6	0.0	4.5411e-05	2.3569e-02	12.0	+
filter14 	MA0597.1 THAP1	-2.0	3.5199e-02	1.8268e+01	9.0	+
filter14 	MA0598.2 EHF	0.0	2.1012e-02	1.0905e+01	12.0	-
filter14 	MA0606.1 NFAT5	0.0	2.4556e-02	1.2745e+01	10.0	+
filter14 	MA0624.1 NFATC1	0.0	1.2336e-03	6.4022e-01	10.0	+
filter14 	MA0625.1 NFATC3	0.0	4.5337e-03	2.3530e+00	10.0	+
filter14 	MA0637.1 CENPB	3.0	2.8544e-02	1.4814e+01	12.0	+
filter14 	MA0640.1 ELF3	1.0	7.8482e-02	4.0732e+01	12.0	-
filter14 	MA0641.1 ELF4	0.0	4.3669e-02	2.2664e+01	12.0	-
filter14 	MA0645.1 ETV6	0.0	6.3973e-02	3.3202e+01	10.0	-
filter14 	MA0650.1 HOXA13	0.0	3.8043e-02	1.9744e+01	10.0	-
filter14 	MA0731.1 BCL6B	1.0	1.6804e-02	8.7213e+00	12.0	-
filter14 	MA0759.1 ELK3	0.0	2.5965e-02	1.3476e+01	10.0	-
filter14 	MA0760.1 ERF	0.0	3.4162e-02	1.7730e+01	10.0	-
filter14 	MA0761.1 ETV1	0.0	2.4556e-02	1.2745e+01	10.0	-
filter14 	MA0762.1 ETV2	0.0	6.6266e-02	3.4392e+01	11.0	-
filter14 	MA0763.1 ETV3	0.0	3.8043e-02	1.9744e+01	10.0	-
filter14 	MA0764.1 ETV4	0.0	2.5965e-02	1.3476e+01	10.0	-
filter14 	MA0765.1 ETV5	0.0	2.0735e-02	1.0761e+01	10.0	-
filter14 	MA0770.1 HSF2	2.0	3.0793e-02	1.5982e+01	11.0	-
filter14 	MA0771.1 HSF4	2.0	9.1214e-03	4.7340e+00	11.0	-
filter14 	MA0809.1 TEAD4	1.0	4.4606e-02	2.3151e+01	9.0	+
filter14 	MA0901.1 HOXB13	0.0	5.4915e-02	2.8501e+01	10.0	-
filter15 	MA0035.3 Gata1	-3.0	2.7235e-02	1.4135e+01	11.0	-
filter15 	MA0036.2 GATA2	-3.0	4.9635e-02	2.5761e+01	13.0	-
filter15 	MA0037.2 GATA3	-3.0	9.9952e-02	5.1875e+01	8.0	-
filter15 	MA0052.3 MEF2A	-2.0	9.7481e-02	5.0593e+01	12.0	+
filter15 	MA0083.3 SRF	0.0	-5.0537e-13	-2.6229e-10	16.0	+
filter15 	MA0106.3 TP53	-2.0	9.5734e-02	4.9686e+01	14.0	-
filter15 	MA0108.2 TBP	-3.0	1.4968e-02	7.7685e+00	13.0	+
filter15 	MA0109.1 HLTF	-5.0	2.5368e-02	1.3166e+01	10.0	-
filter15 	MA0139.1 CTCF	0.0	6.2837e-02	3.2613e+01	16.0	+
filter15 	MA0140.2 GATA1::TAL1	-4.0	8.8845e-02	4.6110e+01	12.0	+
filter15 	MA0461.2 Atoh1	-2.0	1.5602e-02	8.0976e+00	10.0	-
filter15 	MA0465.1 CDX2	-5.0	8.0332e-02	4.1692e+01	11.0	-
filter15 	MA0482.1 Gata4	-3.0	2.0597e-02	1.0690e+01	11.0	+
filter15 	MA0485.1 Hoxc9	-2.0	1.9124e-02	9.9256e+00	13.0	-
filter15 	MA0497.1 MEF2C	-1.0	2.7838e-02	1.4448e+01	15.0	-
filter15 	MA0523.1 TCF7L2	-1.0	7.9910e-02	4.1474e+01	14.0	-
filter15 	MA0594.1 Hoxa9	-3.0	5.5284e-02	2.8692e+01	11.0	-
filter15 	MA0602.1 Arid5a	2.0	3.8715e-02	2.0093e+01	12.0	-
filter15 	MA0607.1 Bhlha15	-3.0	8.5624e-03	4.4439e+00	8.0	+
filter15 	MA0623.1 Neurog1	-4.0	2.6599e-02	1.3805e+01	10.0	-
filter15 	MA0633.1 Twist2	-4.0	4.2069e-03	2.1834e+00	10.0	-
filter15 	MA0635.1 BARHL2	-2.0	6.2724e-02	3.2554e+01	10.0	-
filter15 	MA0650.1 HOXA13	-4.0	7.7524e-02	4.0235e+01	10.0	-
filter15 	MA0660.1 MEF2B	-2.0	6.2993e-02	3.2694e+01	12.0	-
filter15 	MA0668.1 NEUROD2	-2.0	2.4188e-02	1.2554e+01	10.0	+
filter15 	MA0669.1 NEUROG2	-4.0	3.2080e-02	1.6650e+01	10.0	-
filter15 	MA0678.1 OLIG2	-2.0	1.8093e-02	9.3904e+00	10.0	+
filter15 	MA0686.1 SPDEF	-4.0	9.0614e-02	4.7029e+01	11.0	-
filter15 	MA0698.1 ZBTB18	-3.0	3.5457e-02	1.8402e+01	13.0	-
filter15 	MA0773.1 MEF2D	-2.0	5.1214e-02	2.6580e+01	12.0	-
filter15 	MA0817.1 BHLHE23	-3.0	1.9398e-02	1.0068e+01	12.0	+
filter15 	MA0818.1 BHLHE22	-4.0	2.0940e-02	1.0868e+01	10.0	-
filter15 	MA0826.1 OLIG1	-2.0	2.1976e-02	1.1406e+01	10.0	-
filter15 	MA0827.1 OLIG3	-2.0	1.4844e-02	7.7042e+00	10.0	+
filter15 	MA0878.1 CDX1	-2.0	7.5822e-02	3.9351e+01	9.0	+
filter15 	MA0901.1 HOXB13	-4.0	9.9158e-02	5.1463e+01	10.0	-
filter16 	MA0046.2 HNF1A	1.0	9.2196e-02	4.7850e+01	14.0	-
filter16 	MA0052.3 MEF2A	0.0	1.0589e-09	5.4955e-07	12.0	-
filter16 	MA0108.2 TBP	-1.0	1.1593e-03	6.0167e-01	13.0	+
filter16 	MA0140.2 GATA1::TAL1	0.0	3.1399e-02	1.6296e+01	14.0	+
filter16 	MA0485.1 Hoxc9	0.0	4.1241e-02	2.1404e+01	13.0	-
filter16 	MA0497.1 MEF2C	1.0	1.9284e-06	1.0009e-03	14.0	-
filter16 	MA0601.1 Arid3b	-1.0	2.2131e-02	1.1486e+01	11.0	+
filter16 	MA0602.1 Arid5a	0.0	1.4892e-02	7.7290e+00	14.0	-
filter16 	MA0610.1 DMRT3	-3.0	4.9918e-02	2.5907e+01	11.0	-
filter16 	MA0627.1 Pou2f3	1.0	6.5870e-02	3.4186e+01	14.0	+
filter16 	MA0629.1 Rhox11	0.0	4.8003e-03	2.4913e+00	14.0	-
filter16 	MA0660.1 MEF2B	0.0	2.6431e-07	1.3718e-04	12.0	-
filter16 	MA0726.1 VSX2	-1.0	7.9001e-02	4.1001e+01	8.0	+
filter16 	MA0773.1 MEF2D	0.0	3.7186e-08	1.9299e-05	12.0	-
filter16 	MA0792.1 POU5F1B	-1.0	8.7168e-02	4.5240e+01	9.0	-
filter16 	MA0853.1 Alx4	1.0	5.7214e-02	2.9694e+01	14.0	+
filter16 	MA0854.1 Alx1	3.0	4.1101e-02	2.1332e+01	14.0	+
filter16 	MA0888.1 EVX2	0.0	9.4435e-02	4.9012e+01	10.0	-
filter16 	MA0892.1 GSX1	-2.0	9.4435e-02	4.9012e+01	10.0	+
filter16 	MA0893.1 GSX2	-3.0	7.7986e-02	4.0475e+01	10.0	-
filter16 	MA0896.1 Hmx1	1.0	5.9916e-02	3.1096e+01	14.0	-
filter16 	MA0897.1 Hmx2	1.0	7.1864e-02	3.7297e+01	14.0	-
filter16 	MA0898.1 Hmx3	1.0	4.7438e-02	2.4621e+01	14.0	-
filter16 	MA0899.1 HOXA10	-2.0	6.0557e-02	3.1429e+01	11.0	-
filter16 	MA0903.1 HOXB3	0.0	9.4435e-02	4.9012e+01	10.0	-
filter16 	MA0904.1 Hoxb5	0.0	7.8763e-02	4.0878e+01	14.0	+
filter16 	MA0910.1 Hoxd8	3.0	2.6128e-03	1.3561e+00	14.0	+
filter16 	MA0913.1 Hoxd9	-2.0	5.5219e-02	2.8658e+01	10.0	-
filter17 	MA0014.2 PAX5	7.0	9.7527e-02	5.0617e+01	12.0	+
filter17 	MA0039.2 Klf4	-2.0	2.4671e-05	1.2804e-02	10.0	+
filter17 	MA0056.1 MZF1	-1.0	3.2450e-02	1.6842e+01	6.0	+
filter17 	MA0057.1 MZF1(var.2)	-4.0	1.5070e-02	7.8211e+00	10.0	+
filter17 	MA0062.2 Gabpa	-2.0	6.5873e-02	3.4188e+01	11.0	+
filter17 	MA0065.2 Pparg::Rxra	0.0	3.7117e-02	1.9264e+01	14.0	+
filter17 	MA0073.1 RREB1	0.0	2.5133e-02	1.3044e+01	14.0	-
filter17 	MA0076.2 ELK4	-1.0	8.7804e-02	4.5570e+01	11.0	-
filter17 	MA0079.3 SP1	-1.0	-2.6468e-13	-1.3737e-10	11.0	-
filter17 	MA0103.2 ZEB1	-2.0	7.3902e-02	3.8355e+01	9.0	-
filter17 	MA0130.1 ZNF354C	-5.0	4.4307e-02	2.2995e+01	6.0	-
filter17 	MA0131.2 HINFP	-3.0	5.7906e-02	3.0053e+01	11.0	-
filter17 	MA0136.2 ELF5	-3.0	8.3765e-02	4.3474e+01	11.0	+
filter17 	MA0139.1 CTCF	5.0	5.0434e-03	2.6175e+00	14.0	+
filter17 	MA0146.2 Zfx	-1.0	1.8214e-02	9.4532e+00	13.0	-
filter17 	MA0155.1 INSM1	-2.0	5.5122e-02	2.8608e+01	12.0	+
filter17 	MA0162.2 EGR1	2.0	6.7317e-08	3.4937e-05	12.0	-
filter17 	MA0467.1 Crx	0.0	6.9159e-02	3.5894e+01	11.0	+
filter17 	MA0470.1 E2F4	-3.0	2.5672e-04	1.3324e-01	11.0	+
filter17 	MA0471.1 E2F6	-3.0	2.2412e-05	1.1632e-02	11.0	+
filter17 	MA0472.2 EGR2	2.0	2.7467e-02	1.4255e+01	9.0	-
filter17 	MA0493.1 Klf1	-2.0	2.7792e-04	1.4424e-01	11.0	-
filter17 	MA0494.1 Nr1h3::Rxra	0.0	9.3153e-02	4.8347e+01	14.0	-
filter17 	MA0499.1 Myod1	0.0	3.4389e-02	1.7848e+01	13.0	-
filter17 	MA0504.1 NR2C2	0.0	4.5439e-02	2.3583e+01	14.0	+
filter17 	MA0513.1 SMAD2::SMAD3::SMAD4	-1.0	6.9035e-02	3.5829e+01	13.0	-
filter17 	MA0516.1 SP2	3.0	2.7252e-11	1.4144e-08	12.0	-
filter17 	MA0522.2 TCF3	0.0	8.6895e-02	4.5099e+01	10.0	-
filter17 	MA0524.2 TFAP2C	4.0	4.5123e-02	2.3419e+01	8.0	-
filter17 	MA0528.1 ZNF263	8.0	1.2094e-04	6.2768e-02	13.0	+
filter17 	MA0597.1 THAP1	0.0	3.7013e-03	1.9210e+00	9.0	-
filter17 	MA0599.1 KLF5	-2.0	1.1807e-07	6.1277e-05	10.0	-
filter17 	MA0615.1 Gmeb1	3.0	4.0075e-02	2.0799e+01	14.0	+
filter17 	MA0624.1 NFATC1	-4.0	6.8133e-02	3.5361e+01	10.0	-
filter17 	MA0632.1 Tcfl5	0.0	5.2991e-02	2.7502e+01	10.0	-
filter17 	MA0637.1 CENPB	5.0	1.4130e-02	7.3334e+00	10.0	-
filter17 	MA0638.1 CREB3	0.0	1.3791e-02	7.1576e+00	14.0	-
filter17 	MA0645.1 ETV6	-1.0	5.5758e-02	2.8939e+01	10.0	+
filter17 	MA0646.1 GCM1	-2.0	7.9885e-02	4.1460e+01	11.0	+
filter17 	MA0657.1 KLF13	4.0	3.1445e-04	1.6320e-01	14.0	-
filter17 	MA0685.1 SP4	2.0	1.1557e-04	5.9982e-02	14.0	-
filter17 	MA0688.1 TBX2	-2.0	5.4046e-02	2.8050e+01	11.0	+
filter17 	MA0694.1 ZBTB7B	-1.0	2.6795e-02	1.3907e+01	12.0	-
filter17 	MA0695.1 ZBTB7C	-1.0	4.1394e-03	2.1484e+00	12.0	-
filter17 	MA0696.1 ZIC1	3.0	1.3034e-02	6.7646e+00	11.0	-
filter17 	MA0697.1 ZIC3	4.0	4.9140e-03	2.5504e+00	11.0	-
filter17 	MA0732.1 EGR3	4.0	7.4909e-03	3.8878e+00	11.0	-
filter17 	MA0733.1 EGR4	5.0	3.5787e-03	1.8573e+00	11.0	-
filter17 	MA0736.1 GLIS2	2.0	6.8737e-03	3.5674e+00	12.0	-
filter17 	MA0737.1 GLIS3	2.0	3.6333e-02	1.8857e+01	12.0	-
filter17 	MA0738.1 HIC2	0.0	3.3525e-02	1.7400e+01	9.0	-
filter17 	MA0740.1 KLF14	1.0	1.4138e-05	7.3375e-03	13.0	-
filter17 	MA0741.1 KLF16	-1.0	2.8508e-06	1.4796e-03	11.0	-
filter17 	MA0742.1 Klf12	2.0	7.3331e-04	3.8059e-01	13.0	-
filter17 	MA0746.1 SP3	-1.0	3.2224e-07	1.6724e-04	11.0	-
filter17 	MA0747.1 SP8	0.0	4.9060e-06	2.5462e-03	12.0	-
filter17 	MA0748.1 YY2	0.0	1.1802e-02	6.1252e+00	11.0	-
filter17 	MA0750.1 ZBTB7A	-2.0	2.1575e-02	1.1197e+01	12.0	-
filter17 	MA0751.1 ZIC4	4.0	1.6628e-03	8.6298e-01	11.0	-
filter17 	MA0753.1 ZNF740	-1.0	4.0115e-05	2.0820e-02	10.0	-
filter17 	MA0765.1 ETV5	-4.0	8.6895e-02	4.5099e+01	10.0	+
filter17 	MA0767.1 GCM2	-2.0	1.7924e-02	9.3024e+00	10.0	+
filter17 	MA0800.1 EOMES	-2.0	4.6686e-02	2.4230e+01	12.0	+
filter17 	MA0801.1 MGA	-3.0	9.7862e-02	5.0790e+01	8.0	+
filter17 	MA0807.1 TBX5	-3.0	5.8308e-02	3.0262e+01	8.0	+
filter17 	MA0810.1 TFAP2A(var.2)	4.0	2.1575e-02	1.1197e+01	8.0	-
filter17 	MA0811.1 TFAP2B	4.0	3.3123e-02	1.7191e+01	8.0	-
filter17 	MA0813.1 TFAP2B(var.3)	5.0	5.6906e-02	2.9534e+01	8.0	-
filter17 	MA0815.1 TFAP2C(var.3)	5.0	5.1574e-02	2.6767e+01	8.0	+
filter17 	MA0824.1 ID4	0.0	9.1136e-02	4.7300e+01	10.0	-
filter17 	MA0830.1 TCF4	0.0	5.5758e-02	2.8939e+01	10.0	-
filter17 	MA0844.1 XBP1	-1.0	7.5903e-02	3.9394e+01	13.0	-
filter17 	MA0872.1 TFAP2A(var.3)	5.0	5.4183e-02	2.8121e+01	8.0	+
filter17 	MA1099.1 Hes1	-2.0	3.4866e-02	1.8096e+01	10.0	-
filter18 	MA0028.2 ELK1	-2.0	4.7678e-07	2.4745e-04	10.0	+
filter18 	MA0050.2 IRF1	0.0	5.8890e-02	3.0564e+01	12.0	-
filter18 	MA0056.1 MZF1	-2.0	6.1418e-02	3.1876e+01	6.0	+
filter18 	MA0062.2 Gabpa	-3.0	8.4956e-08	4.4092e-05	9.0	+
filter18 	MA0076.2 ELK4	-2.0	6.6672e-09	3.4603e-06	10.0	-
filter18 	MA0080.4 SPI1	2.0	2.7759e-02	1.4407e+01	12.0	+
filter18 	MA0081.1 SPIB	-2.0	1.9625e-03	1.0185e+00	7.0	+
filter18 	MA0090.2 TEAD1	-2.0	9.7841e-02	5.0780e+01	10.0	-
filter18 	MA0092.1 Hand1::Tcf3	0.0	8.4677e-03	4.3947e+00	10.0	-
filter18 	MA0098.3 ETS1	-2.0	2.2707e-07	1.1785e-04	10.0	+
filter18 	MA0101.1 REL	-5.0	2.1840e-02	1.1335e+01	7.0	-
filter18 	MA0107.1 RELA	-5.0	3.0476e-02	1.5817e+01	7.0	-
filter18 	MA0131.2 HINFP	-1.0	5.6274e-04	2.9206e-01	11.0	-
filter18 	MA0136.2 ELF5	-1.0	1.7821e-07	9.2491e-05	11.0	+
filter18 	MA0137.3 STAT1	1.0	3.3746e-02	1.7514e+01	10.0	-
filter18 	MA0139.1 CTCF	0.0	5.9035e-02	3.0639e+01	12.0	+
filter18 	MA0144.2 STAT3	1.0	2.1755e-02	1.1291e+01	10.0	-
filter18 	MA0152.1 NFATC2	-4.0	4.0111e-02	2.0818e+01	7.0	-
filter18 	MA0156.2 FEV	-2.0	7.2343e-08	3.7546e-05	10.0	+
filter18 	MA0463.1 Bcl6	4.0	3.4474e-02	1.7892e+01	10.0	-
filter18 	MA0466.2 CEBPB	0.0	6.6549e-02	3.4539e+01	10.0	-
filter18 	MA0470.1 E2F4	0.0	1.2950e-02	6.7213e+00	11.0	+
filter18 	MA0471.1 E2F6	0.0	2.0563e-02	1.0672e+01	11.0	+
filter18 	MA0473.2 ELF1	0.0	8.9819e-07	4.6616e-04	12.0	+
filter18 	MA0474.2 ERG	-2.0	1.4144e-07	7.3408e-05	10.0	+
filter18 	MA0475.2 FLI1	-2.0	1.6605e-07	8.6178e-05	10.0	+
filter18 	MA0511.2 RUNX2	0.0	8.1731e-02	4.2418e+01	9.0	+
filter18 	MA0518.1 Stat4	1.0	4.0798e-03	2.1174e+00	12.0	+
filter18 	MA0519.1 Stat5a::Stat5b	0.0	3.5598e-02	1.8475e+01	11.0	-
filter18 	MA0520.1 Stat6	3.0	3.4356e-03	1.7831e+00	12.0	-
filter18 	MA0527.1 ZBTB33	3.0	8.8184e-02	4.5768e+01	12.0	-
filter18 	MA0597.1 THAP1	-1.0	8.2927e-03	4.3039e+00	9.0	-
filter18 	MA0598.2 EHF	0.0	4.3020e-07	2.2328e-04	12.0	+
filter18 	MA0606.1 NFAT5	-2.0	3.5841e-02	1.8601e+01	10.0	-
filter18 	MA0615.1 Gmeb1	3.0	1.0747e-02	5.5778e+00	12.0	+
filter18 	MA0616.1 Hes2	0.0	3.6544e-02	1.8966e+01	12.0	+
filter18 	MA0623.1 Neurog1	-2.0	6.9919e-02	3.6288e+01	10.0	+
filter18 	MA0624.1 NFATC1	-2.0	8.2899e-04	4.3024e-01	10.0	-
filter18 	MA0625.1 NFATC3	-2.0	3.4331e-03	1.7818e+00	10.0	-
filter18 	MA0637.1 CENPB	7.0	8.0121e-02	4.1583e+01	8.0	+
filter18 	MA0640.1 ELF3	0.0	1.3044e-05	6.7696e-03	12.0	+
filter18 	MA0641.1 ELF4	0.0	1.0118e-06	5.2514e-04	12.0	+
filter18 	MA0645.1 ETV6	-2.0	2.3406e-06	1.2148e-03	10.0	+
filter18 	MA0684.1 RUNX3	0.0	8.0918e-02	4.1997e+01	10.0	+
filter18 	MA0686.1 SPDEF	-1.0	8.9041e-05	4.6212e-02	11.0	+
filter18 	MA0687.1 SPIC	2.0	4.0798e-03	2.1174e+00	12.0	+
filter18 	MA0698.1 ZBTB18	0.0	5.3414e-03	2.7722e+00	12.0	+
filter18 	MA0748.1 YY2	-1.0	4.1706e-02	2.1645e+01	11.0	+
filter18 	MA0759.1 ELK3	-2.0	1.9568e-08	1.0156e-05	10.0	+
filter18 	MA0760.1 ERF	-2.0	2.2707e-07	1.1785e-04	10.0	+
filter18 	MA0761.1 ETV1	-2.0	2.3874e-08	1.2391e-05	10.0	+
filter18 	MA0762.1 ETV2	-1.0	1.2132e-05	6.2966e-03	11.0	+
filter18 	MA0763.1 ETV3	-2.0	2.2707e-07	1.1785e-04	10.0	+
filter18 	MA0764.1 ETV4	-2.0	6.0696e-08	3.1501e-05	10.0	+
filter18 	MA0765.1 ETV5	-2.0	4.2276e-08	2.1941e-05	10.0	+
filter18 	MA0767.1 GCM2	0.0	7.7098e-02	4.0014e+01	10.0	-
filter18 	MA0771.1 HSF4	-1.0	2.2387e-02	1.1619e+01	11.0	+
filter18 	MA0772.1 IRF7	-3.0	2.1023e-02	1.0911e+01	9.0	+
filter18 	MA0836.1 CEBPD	0.0	7.3434e-02	3.8112e+01	10.0	-
filter18 	MA0837.1 CEBPE	0.0	6.6549e-02	3.4539e+01	10.0	-
filter18 	MA0838.1 CEBPG	0.0	9.3354e-02	4.8451e+01	10.0	-
filter18 	MA0862.1 GMEB2	-1.0	4.1599e-02	2.1590e+01	8.0	+
filter18 	MA0883.1 Dmbx1	1.0	8.5573e-02	4.4412e+01	12.0	+
filter19 	MA0019.1 Ddit3::Cebpa	1.0	2.2802e-02	1.1834e+01	11.0	-
filter19 	MA0025.1 NFIL3	-3.0	1.8321e-04	9.5088e-02	11.0	+
filter19 	MA0043.2 HLF	-1.0	2.9523e-08	1.5322e-05	12.0	-
filter19 	MA0067.1 Pax2	-5.0	7.2877e-02	3.7823e+01	8.0	-
filter19 	MA0077.1 SOX9	0.0	9.4804e-02	4.9203e+01	9.0	+
filter19 	MA0090.2 TEAD1	1.0	9.9070e-02	5.1418e+01	9.0	+
filter19 	MA0102.3 CEBPA	-2.0	1.0035e-06	5.2080e-04	11.0	+
filter19 	MA0466.2 CEBPB	-2.0	9.2275e-09	4.7891e-06	10.0	-
filter19 	MA0488.1 JUN	-2.0	4.3771e-02	2.2717e+01	12.0	-
filter19 	MA0492.1 JUND(var.2)	-1.0	9.1127e-03	4.7295e+00	13.0	-
filter19 	MA0502.1 NFYB	1.0	3.0164e-02	1.5655e+01	14.0	-
filter19 	MA0518.1 Stat4	-2.0	7.2151e-02	3.7446e+01	12.0	+
filter19 	MA0520.1 Stat6	0.0	9.1195e-02	4.7330e+01	14.0	+
filter19 	MA0595.1 SREBF1	-2.0	6.7460e-02	3.5012e+01	10.0	-
filter19 	MA0596.1 SREBF2	-2.0	6.3748e-02	3.3085e+01	10.0	+
filter19 	MA0604.1 Atf1	-2.0	4.0387e-02	2.0961e+01	8.0	+
filter19 	MA0609.1 Crem	-1.0	1.4497e-02	7.5237e+00	10.0	+
filter19 	MA0615.1 Gmeb1	1.0	1.0939e-04	5.6775e-02	14.0	+
filter19 	MA0624.1 NFATC1	-4.0	2.0122e-02	1.0443e+01	10.0	-
filter19 	MA0625.1 NFATC3	0.0	5.3659e-02	2.7849e+01	10.0	+
filter19 	MA0629.1 Rhox11	1.0	8.2170e-02	4.2646e+01	14.0	+
filter19 	MA0639.1 DBP	-1.0	7.9036e-08	4.1020e-05	12.0	+
filter19 	MA0656.1 JDP2(var.2)	-1.0	5.3400e-02	2.7714e+01	12.0	+
filter19 	MA0749.1 ZBED1	0.0	8.6325e-02	4.4803e+01	13.0	+
filter19 	MA0771.1 HSF4	-3.0	3.9220e-02	2.0355e+01	11.0	+
filter19 	MA0785.1 POU2F1	0.0	4.7893e-02	2.4857e+01	12.0	-
filter19 	MA0809.1 TEAD4	1.0	8.4243e-02	4.3722e+01	9.0	+
filter19 	MA0833.1 ATF4	-1.0	2.9484e-04	1.5302e-01	13.0	-
filter19 	MA0834.1 ATF7	0.0	2.2523e-03	1.1689e+00	14.0	+
filter19 	MA0836.1 CEBPD	-2.0	1.8013e-08	9.3485e-06	10.0	-
filter19 	MA0837.1 CEBPE	-2.0	1.7377e-10	9.0184e-08	10.0	-
filter19 	MA0838.1 CEBPG	-2.0	1.7845e-06	9.2615e-04	10.0	-
filter19 	MA0840.1 Creb5	-1.0	1.2361e-02	6.4154e+00	12.0	-
filter19 	MA0843.1 TEF	-1.0	3.8063e-06	1.9755e-03	12.0	+
filter19 	MA0851.1 Foxj3	1.0	4.1622e-02	2.1602e+01	14.0	-
filter19 	MA0853.1 Alx4	2.0	3.3353e-02	1.7310e+01	14.0	-
filter19 	MA0862.1 GMEB2	-3.0	1.2707e-02	6.5948e+00	8.0	-
filter19 	MA0874.1 Arx	2.0	5.7407e-02	2.9794e+01	14.0	+
filter19 	MA0911.1 Hoxa11	-1.0	6.9656e-02	3.6152e+01	12.0	+
filter20 	MA0059.1 MAX::MYC	0.0	8.2694e-02	4.2918e+01	11.0	+
filter20 	MA0067.1 Pax2	-4.0	8.3874e-02	4.3531e+01	8.0	-
