Query_ID	Target_ID	Optimal_Offset	p-value	E-value	Overlap	Strand
filter10 	MA0676.1 Nr2e1	0.0	2.9653e-02	1.5390e+01	9.0	+
filter10 	MA0699.1 LBX2	0.0	4.2069e-02	2.1834e+01	10.0	+
filter10 	MA0706.1 MEOX2	-3.0	4.9103e-02	2.5484e+01	10.0	+
filter10 	MA0718.1 RAX	0.0	8.0553e-02	4.1807e+01	10.0	+
filter10 	MA0790.1 POU4F1	0.0	5.1113e-02	2.6528e+01	14.0	+
filter10 	MA0791.1 POU4F3	0.0	1.6436e-02	8.5305e+00	16.0	+
filter10 	MA0833.1 ATF4	2.0	5.8037e-03	3.0121e+00	11.0	-
filter10 	MA0841.1 NFE2	1.0	4.2396e-05	2.2004e-02	10.0	-
filter10 	MA0842.1 NRL	-4.0	2.6999e-03	1.4013e+00	11.0	-
filter10 	MA0853.1 Alx4	3.0	1.1699e-02	6.0718e+00	14.0	+
filter10 	MA0854.1 Alx1	3.0	2.4974e-02	1.2962e+01	14.0	+
filter10 	MA0874.1 Arx	3.0	7.5609e-02	3.9241e+01	14.0	-
filter10 	MA0877.1 Barhl1	-3.0	6.6335e-02	3.4428e+01	10.0	+
filter10 	MA0879.1 Dlx1	0.0	8.0553e-02	4.1807e+01	10.0	+
filter10 	MA0883.1 Dmbx1	0.0	1.6769e-02	8.7033e+00	17.0	-
filter10 	MA0884.1 DUXA	0.0	1.3073e-02	6.7849e+00	13.0	-
filter10 	MA0887.1 EVX1	0.0	4.9103e-02	2.5484e+01	10.0	-
filter10 	MA0888.1 EVX2	0.0	3.9932e-02	2.0725e+01	10.0	-
filter10 	MA0889.1 GBX1	0.0	9.7307e-02	5.0502e+01	10.0	+
filter10 	MA0890.1 GBX2	0.0	8.4491e-02	4.3851e+01	10.0	+
filter10 	MA0891.1 GSC2	0.0	6.6335e-02	3.4428e+01	10.0	+
filter10 	MA0892.1 GSX1	-3.0	7.3146e-02	3.7963e+01	10.0	-
filter10 	MA0893.1 GSX2	-3.0	7.3146e-02	3.7963e+01	10.0	-
filter10 	MA0895.1 HMBOX1	0.0	5.4350e-02	2.8208e+01	10.0	+
filter10 	MA0900.1 HOXA2	-3.0	8.0553e-02	4.1807e+01	10.0	-
filter10 	MA0902.1 HOXB2	-3.0	6.9669e-02	3.6158e+01	10.0	-
filter10 	MA0903.1 HOXB3	-3.0	8.0553e-02	4.1807e+01	10.0	-
filter10 	MA0904.1 Hoxb5	2.0	6.1097e-02	3.1710e+01	14.0	+
filter10 	MA0910.1 Hoxd8	3.0	4.0272e-02	2.0901e+01	14.0	+
filter10 	MA0912.1 Hoxd3	2.0	5.0863e-02	2.6398e+01	14.0	-
filter10 	MA1099.1 Hes1	-4.0	7.6773e-02	3.9845e+01	10.0	+
filter11 	MA0014.2 PAX5	-5.0	7.0011e-02	3.6336e+01	14.0	+
filter11 	MA0019.1 Ddit3::Cebpa	-5.0	4.8359e-02	2.5098e+01	12.0	+
filter11 	MA0038.1 Gfi1	-9.0	5.3966e-02	2.8008e+01	10.0	+
filter11 	MA0057.1 MZF1(var.2)	-1.0	4.4365e-02	2.3025e+01	10.0	+
filter11 	MA0060.2 NFYA	-5.0	5.9998e-03	3.1139e+00	14.0	-
filter11 	MA0065.2 Pparg::Rxra	-4.0	2.8300e-02	1.4688e+01	15.0	+
filter11 	MA0066.1 PPARG	-3.0	7.0152e-02	3.6409e+01	16.0	-
filter11 	MA0075.2 Prrx2	0.0	9.2392e-02	4.7951e+01	8.0	-
filter11 	MA0090.2 TEAD1	-8.0	8.8777e-02	4.6075e+01	10.0	+
filter11 	MA0140.2 GATA1::TAL1	5.0	3.3406e-02	1.7338e+01	13.0	+
filter11 	MA0146.2 Zfx	-5.0	8.3826e-02	4.3506e+01	14.0	-
filter11 	MA0159.1 RARA::RXRA	6.0	4.1179e-02	2.1372e+01	11.0	+
filter11 	MA0484.1 HNF4G	-4.0	7.1941e-02	3.7337e+01	15.0	+
filter11 	MA0494.1 Nr1h3::Rxra	-2.0	3.2785e-02	1.7016e+01	17.0	-
filter11 	MA0495.1 MAFF	0.0	4.8145e-02	2.4987e+01	18.0	-
filter11 	MA0502.1 NFYB	-2.0	2.1379e-04	1.1096e-01	15.0	+
filter11 	MA0610.1 DMRT3	-3.0	8.8568e-02	4.5967e+01	11.0	+
filter11 	MA0615.1 Gmeb1	-2.0	5.8120e-04	3.0164e-01	17.0	+
filter11 	MA0616.1 Hes2	-3.0	5.8672e-02	3.0451e+01	13.0	+
filter11 	MA0634.1 ALX3	-8.0	9.9967e-02	5.1883e+01	10.0	+
filter11 	MA0642.1 EN2	-8.0	1.7927e-02	9.3040e+00	10.0	+
filter11 	MA0644.1 ESX1	-8.0	2.7552e-02	1.4299e+01	10.0	+
filter11 	MA0648.1 GSC	-8.0	3.8826e-02	2.0150e+01	10.0	+
filter11 	MA0662.1 MIXL1	-8.0	6.9530e-02	3.6086e+01	10.0	+
filter11 	MA0695.1 ZBTB7C	0.0	1.3320e-02	6.9129e+00	12.0	-
filter11 	MA0699.1 LBX2	-8.0	2.2279e-02	1.1563e+01	10.0	+
filter11 	MA0719.1 RHOXF1	-4.0	9.2392e-02	4.7951e+01	8.0	+
filter11 	MA0733.1 EGR4	-3.0	6.4248e-02	3.3345e+01	16.0	+
filter11 	MA0738.1 HIC2	-3.0	8.5092e-02	4.4163e+01	9.0	-
filter11 	MA0746.1 SP3	-8.0	1.9316e-02	1.0025e+01	11.0	+
filter11 	MA0851.1 Foxj3	0.0	8.8012e-02	4.5678e+01	17.0	+
filter11 	MA0854.1 Alx1	-1.0	5.6267e-02	2.9203e+01	17.0	+
filter11 	MA0877.1 Barhl1	-8.0	7.7378e-03	4.0159e+00	10.0	-
filter11 	MA0883.1 Dmbx1	0.0	3.3244e-02	1.7254e+01	17.0	-
filter11 	MA0884.1 DUXA	0.0	3.9115e-02	2.0300e+01	13.0	-
filter11 	MA0887.1 EVX1	-8.0	8.8777e-02	4.6075e+01	10.0	-
filter11 	MA0888.1 EVX2	-8.0	8.3588e-02	4.3382e+01	10.0	-
filter11 	MA0891.1 GSC2	-8.0	1.7927e-02	9.3040e+00	10.0	+
filter11 	MA0892.1 GSX1	-8.0	2.3927e-02	1.2418e+01	10.0	+
filter11 	MA0893.1 GSX2	-8.0	3.8826e-02	2.0150e+01	10.0	+
filter11 	MA0900.1 HOXA2	-8.0	4.7385e-02	2.4593e+01	10.0	+
filter11 	MA0902.1 HOXB2	-8.0	7.3974e-02	3.8392e+01	10.0	+
filter11 	MA0903.1 HOXB3	-8.0	7.8656e-02	4.0823e+01	10.0	+
filter11 	MA0904.1 Hoxb5	-4.0	3.2057e-02	1.6638e+01	15.0	-
filter11 	MA0912.1 Hoxd3	-4.0	2.5448e-03	1.3208e+00	15.0	+
filter11 	MA1099.1 Hes1	-8.0	3.8826e-02	2.0150e+01	10.0	+
filter12 	MA0036.2 GATA2	-1.0	6.0252e-02	3.1271e+01	14.0	+
filter12 	MA0046.2 HNF1A	-4.0	3.5692e-02	1.8524e+01	15.0	+
filter12 	MA0052.3 MEF2A	-6.0	7.7262e-08	4.0099e-05	12.0	-
filter12 	MA0108.2 TBP	-2.0	1.1020e-05	5.7195e-03	15.0	-
filter12 	MA0140.2 GATA1::TAL1	0.0	1.7559e-02	9.1130e+00	18.0	-
filter12 	MA0148.3 FOXA1	0.0	3.0565e-02	1.5863e+01	15.0	+
filter12 	MA0481.1 FOXP1	-2.0	3.7564e-02	1.9496e+01	15.0	+
filter12 	MA0485.1 Hoxc9	-6.0	3.4242e-02	1.7771e+01	13.0	-
filter12 	MA0494.1 Nr1h3::Rxra	-1.0	7.1733e-02	3.7230e+01	18.0	-
filter12 	MA0497.1 MEF2C	-4.0	4.5889e-07	2.3816e-04	15.0	+
filter12 	MA0520.1 Stat6	-4.0	6.4706e-02	3.3582e+01	15.0	+
filter12 	MA0601.1 Arid3b	-6.0	1.4441e-02	7.4947e+00	11.0	-
filter12 	MA0602.1 Arid5a	0.0	3.9398e-03	2.0448e+00	14.0	-
filter12 	MA0612.1 EMX1	-8.0	7.2417e-02	3.7584e+01	10.0	-
filter12 	MA0615.1 Gmeb1	-2.0	2.2669e-02	1.1765e+01	17.0	-
filter12 	MA0627.1 Pou2f3	-3.0	1.4167e-02	7.3529e+00	16.0	-
filter12 	MA0629.1 Rhox11	-1.0	1.3871e-04	7.1990e-02	17.0	+
filter12 	MA0634.1 ALX3	-6.0	4.8559e-02	2.5202e+01	10.0	-
filter12 	MA0660.1 MEF2B	-6.0	3.2429e-06	1.6831e-03	12.0	-
filter12 	MA0662.1 MIXL1	-6.0	9.5154e-02	4.9385e+01	10.0	-
filter12 	MA0703.1 LMX1B	-6.0	8.5063e-02	4.4148e+01	8.0	+
filter12 	MA0722.1 VAX1	-9.0	9.6363e-02	5.0012e+01	8.0	-
filter12 	MA0725.1 VSX1	-9.0	7.4893e-02	3.8869e+01	8.0	-
filter12 	MA0726.1 VSX2	-7.0	6.5768e-02	3.4134e+01	8.0	+
filter12 	MA0773.1 MEF2D	-6.0	1.2299e-06	6.3832e-04	12.0	-
filter12 	MA0790.1 POU4F1	-5.0	6.9831e-02	3.6242e+01	14.0	-
filter12 	MA0791.1 POU4F3	-3.0	1.3413e-02	6.9614e+00	16.0	-
filter12 	MA0851.1 Foxj3	-2.0	4.3497e-03	2.2575e+00	17.0	+
filter12 	MA0852.1 Foxk1	-2.0	1.8428e-02	9.5642e+00	17.0	+
filter12 	MA0853.1 Alx4	-2.0	1.2700e-03	6.5914e-01	17.0	-
filter12 	MA0854.1 Alx1	-2.0	1.6390e-03	8.5065e-01	17.0	-
filter12 	MA0874.1 Arx	-2.0	7.7342e-03	4.0140e+00	17.0	+
filter12 	MA0877.1 Barhl1	-2.0	4.3163e-02	2.2401e+01	10.0	-
filter12 	MA0879.1 Dlx1	-6.0	4.8559e-02	2.5202e+01	10.0	-
filter12 	MA0883.1 Dmbx1	-1.0	4.5361e-02	2.3542e+01	17.0	+
filter12 	MA0887.1 EVX1	-8.0	6.1166e-02	3.1745e+01	10.0	+
filter12 	MA0888.1 EVX2	-8.0	4.5791e-02	2.3765e+01	10.0	+
filter12 	MA0892.1 GSX1	-2.0	4.3163e-02	2.2401e+01	10.0	+
filter12 	MA0893.1 GSX2	-2.0	3.1930e-02	1.6572e+01	10.0	+
filter12 	MA0896.1 Hmx1	-2.0	3.6414e-03	1.8899e+00	17.0	+
filter12 	MA0897.1 Hmx2	-2.0	2.0449e-02	1.0613e+01	17.0	+
filter12 	MA0898.1 Hmx3	-2.0	9.1461e-03	4.7468e+00	17.0	+
filter12 	MA0899.1 HOXA10	-8.0	5.9410e-02	3.0834e+01	11.0	-
filter12 	MA0902.1 HOXB2	-6.0	6.4734e-02	3.3597e+01	10.0	-
filter12 	MA0903.1 HOXB3	-6.0	5.7772e-02	2.9983e+01	10.0	-
filter12 	MA0904.1 Hoxb5	-2.0	1.4167e-02	7.3529e+00	16.0	-
filter12 	MA0910.1 Hoxd8	-4.0	9.1735e-04	4.7611e-01	15.0	-
filter12 	MA0912.1 Hoxd3	-2.0	1.4960e-02	7.7643e+00	16.0	+
filter12 	MA0913.1 Hoxd9	-6.0	5.4543e-02	2.8308e+01	10.0	+
filter13 	MA0002.2 RUNX1	0.0	7.0867e-02	3.6780e+01	11.0	-
filter13 	MA0004.1 Arnt	-4.0	2.7485e-05	1.4265e-02	6.0	-
filter13 	MA0006.1 Ahr::Arnt	-4.0	1.8952e-02	9.8362e+00	6.0	+
filter13 	MA0014.2 PAX5	0.0	4.4232e-02	2.2956e+01	19.0	-
filter13 	MA0048.2 NHLH1	-2.0	4.8891e-02	2.5375e+01	10.0	-
filter13 	MA0050.2 IRF1	2.0	2.5007e-02	1.2979e+01	19.0	-
filter13 	MA0058.3 MAX	-2.0	1.5872e-09	8.2376e-07	10.0	-
filter13 	MA0059.1 MAX::MYC	-2.0	6.8428e-06	3.5514e-03	11.0	-
filter13 	MA0065.2 Pparg::Rxra	-1.0	9.4338e-02	4.8961e+01	15.0	-
filter13 	MA0067.1 Pax2	-1.0	1.9086e-02	9.9055e+00	8.0	+
filter13 	MA0091.1 TAL1::TCF3	0.0	6.5714e-03	3.4106e+00	12.0	+
filter13 	MA0093.2 USF1	-1.0	4.6387e-05	2.4075e-02	11.0	-
filter13 	MA0103.2 ZEB1	-1.0	4.1131e-03	2.1347e+00	9.0	+
filter13 	MA0104.3 Mycn	-2.0	1.2416e-05	6.4438e-03	8.0	+
filter13 	MA0109.1 HLTF	-1.0	4.3914e-02	2.2791e+01	10.0	-
filter13 	MA0122.2 NKX3-2	-3.0	9.8006e-03	5.0865e+00	9.0	-
filter13 	MA0124.2 Nkx3-1	-3.0	2.3259e-02	1.2071e+01	9.0	-
filter13 	MA0139.1 CTCF	0.0	8.1018e-03	4.2049e+00	19.0	+
filter13 	MA0140.2 GATA1::TAL1	-7.0	1.7370e-03	9.0151e-01	12.0	-
filter13 	MA0147.2 Myc	-1.0	5.4554e-05	2.8314e-02	10.0	-
filter13 	MA0259.1 ARNT::HIF1A	-3.0	2.0788e-04	1.0789e-01	8.0	+
filter13 	MA0461.2 Atoh1	-2.0	2.5375e-03	1.3170e+00	10.0	-
filter13 	MA0464.2 BHLHE40	-2.0	2.0306e-06	1.0539e-03	10.0	-
filter13 	MA0492.1 JUND(var.2)	-1.0	6.2254e-02	3.2310e+01	15.0	-
filter13 	MA0494.1 Nr1h3::Rxra	-2.0	6.1318e-02	3.1824e+01	17.0	-
filter13 	MA0495.1 MAFF	-2.0	6.1616e-02	3.1979e+01	17.0	-
filter13 	MA0499.1 Myod1	-2.0	1.6592e-04	8.6110e-02	13.0	+
filter13 	MA0500.1 Myog	-2.0	2.5533e-03	1.3252e+00	11.0	+
filter13 	MA0516.1 SP2	-2.0	6.8420e-02	3.5510e+01	15.0	+
filter13 	MA0521.1 Tcf12	-2.0	2.7353e-03	1.4196e+00	11.0	+
filter13 	MA0522.2 TCF3	-2.0	4.0824e-05	2.1188e-02	10.0	+
filter13 	MA0526.1 USF2	-1.0	2.4614e-04	1.2775e-01	11.0	-
filter13 	MA0527.1 ZBTB33	-2.0	5.5520e-03	2.8815e+00	15.0	+
filter13 	MA0602.1 Arid5a	-2.0	8.6202e-02	4.4739e+01	14.0	+
filter13 	MA0603.1 Arntl	-1.0	2.8252e-07	1.4663e-04	10.0	+
filter13 	MA0604.1 Atf1	-4.0	9.8242e-02	5.0988e+01	8.0	-
filter13 	MA0607.1 Bhlha15	-3.0	2.7506e-02	1.4275e+01	8.0	+
filter13 	MA0608.1 Creb3l2	-2.0	7.5439e-05	3.9153e-02	9.0	+
filter13 	MA0609.1 Crem	-3.0	4.8891e-02	2.5375e+01	10.0	-
filter13 	MA0615.1 Gmeb1	1.0	1.2156e-05	6.3092e-03	16.0	+
filter13 	MA0616.1 Hes2	-3.0	4.9571e-08	2.5727e-05	13.0	-
filter13 	MA0617.1 Id2	-3.0	1.3989e-05	7.2602e-03	8.0	-
filter13 	MA0620.1 Mitf	-3.0	1.3733e-06	7.1273e-04	10.0	-
filter13 	MA0622.1 Mlxip	-3.0	8.6109e-06	4.4691e-03	8.0	-
filter13 	MA0623.1 Neurog1	-2.0	3.8439e-03	1.9950e+00	10.0	+
filter13 	MA0626.1 Npas2	-2.0	1.0371e-07	5.3827e-05	10.0	+
filter13 	MA0629.1 Rhox11	-1.0	1.7433e-02	9.0475e+00	17.0	+
filter13 	MA0632.1 Tcfl5	-2.0	2.9616e-06	1.5371e-03	10.0	-
filter13 	MA0633.1 Twist2	-2.0	1.3241e-03	6.8718e-01	10.0	+
filter13 	MA0636.1 BHLHE41	-2.0	2.9700e-04	1.5414e-01	10.0	-
filter13 	MA0638.1 CREB3	0.0	6.2542e-04	3.2459e-01	14.0	-
filter13 	MA0639.1 DBP	-1.0	5.9645e-02	3.0956e+01	12.0	-
filter13 	MA0649.1 HEY2	-2.0	2.9616e-06	1.5371e-03	10.0	+
filter13 	MA0657.1 KLF13	0.0	5.8837e-02	3.0536e+01	18.0	+
filter13 	MA0663.1 MLX	-2.0	1.6335e-04	8.4778e-02	10.0	+
filter13 	MA0664.1 MLXIPL	-2.0	5.4008e-06	2.8030e-03	10.0	-
filter13 	MA0665.1 MSC	-2.0	9.9671e-02	5.1729e+01	10.0	-
filter13 	MA0668.1 NEUROD2	-2.0	2.9189e-03	1.5149e+00	10.0	-
filter13 	MA0669.1 NEUROG2	-2.0	3.7286e-02	1.9351e+01	10.0	-
filter13 	MA0672.1 NKX2-3	-2.0	2.3645e-03	1.2272e+00	10.0	-
filter13 	MA0673.1 NKX2-8	-3.0	1.1138e-02	5.7804e+00	9.0	+
filter13 	MA0678.1 OLIG2	-2.0	1.3928e-02	7.2284e+00	10.0	-
filter13 	MA0688.1 TBX2	-4.0	1.8291e-02	9.4931e+00	11.0	+
filter13 	MA0691.1 TFAP4	-2.0	6.6912e-02	3.4728e+01	10.0	-
filter13 	MA0692.1 TFEB	-2.0	3.3489e-06	1.7381e-03	10.0	-
filter13 	MA0698.1 ZBTB18	0.0	1.3324e-02	6.9150e+00	13.0	+
filter13 	MA0733.1 EGR4	-1.0	1.2439e-02	6.4560e+00	16.0	-
filter13 	MA0740.1 KLF14	-1.0	3.9577e-02	2.0540e+01	14.0	+
filter13 	MA0742.1 Klf12	-1.0	7.9100e-03	4.1053e+00	15.0	+
filter13 	MA0743.1 SCRT1	-1.0	1.6934e-03	8.7890e-01	15.0	-
filter13 	MA0744.1 SCRT2	-3.0	2.0981e-02	1.0889e+01	13.0	-
filter13 	MA0745.1 SNAI2	-2.0	1.0045e-04	5.2135e-02	9.0	+
filter13 	MA0746.1 SP3	-2.0	9.0600e-02	4.7021e+01	11.0	+
filter13 	MA0751.1 ZIC4	-1.0	3.6284e-02	1.8831e+01	15.0	+
filter13 	MA0779.1 PAX1	-1.0	8.6989e-02	4.5147e+01	17.0	+
filter13 	MA0800.1 EOMES	-4.0	9.9338e-03	5.1556e+00	13.0	+
filter13 	MA0802.1 TBR1	-5.0	7.0419e-02	3.6547e+01	10.0	+
filter13 	MA0804.1 TBX19	1.0	1.6663e-02	8.6482e+00	19.0	-
filter13 	MA0806.1 TBX4	-5.0	3.0975e-02	1.6076e+01	8.0	+
filter13 	MA0807.1 TBX5	-5.0	2.1590e-02	1.1205e+01	8.0	+
filter13 	MA0816.1 Ascl2	-2.0	1.7714e-02	9.1937e+00	10.0	-
filter13 	MA0817.1 BHLHE23	-1.0	6.5714e-03	3.4106e+00	12.0	+
filter13 	MA0818.1 BHLHE22	-2.0	9.6096e-03	4.9874e+00	10.0	-
filter13 	MA0819.1 CLOCK	-2.0	5.1800e-07	2.6884e-04	10.0	-
filter13 	MA0820.1 FIGLA	-2.0	3.7007e-05	1.9207e-02	10.0	+
filter13 	MA0821.1 HES5	-1.0	7.3673e-04	3.8236e-01	12.0	-
filter13 	MA0822.1 HES7	-1.0	4.1999e-03	2.1797e+00	12.0	-
filter13 	MA0823.1 HEY1	-2.0	2.3063e-06	1.1969e-03	10.0	-
filter13 	MA0824.1 ID4	-2.0	9.5548e-05	4.9590e-02	10.0	-
filter13 	MA0825.1 MNT	-2.0	1.1632e-09	6.0369e-07	10.0	-
filter13 	MA0826.1 OLIG1	-2.0	3.9389e-02	2.0443e+01	10.0	+
filter13 	MA0827.1 OLIG3	-2.0	7.4505e-03	3.8668e+00	10.0	+
filter13 	MA0828.1 SREBF2(var.2)	-2.0	4.1288e-04	2.1429e-01	10.0	+
filter13 	MA0829.1 Srebf1(var.2)	-2.0	2.9700e-04	1.5414e-01	10.0	-
filter13 	MA0830.1 TCF4	-2.0	8.7179e-05	4.5246e-02	10.0	-
filter13 	MA0831.1 TFE3	-2.0	2.0512e-07	1.0646e-04	10.0	-
filter13 	MA0832.1 Tcf21	0.0	3.7602e-02	1.9515e+01	14.0	-
filter13 	MA0834.1 ATF7	0.0	3.5715e-02	1.8536e+01	14.0	+
filter13 	MA0839.1 CREB3L1	0.0	7.0863e-03	3.6778e+00	14.0	-
filter13 	MA0844.1 XBP1	-1.0	7.7414e-04	4.0178e-01	14.0	-
filter13 	MA0851.1 Foxj3	-1.0	5.2535e-02	2.7266e+01	17.0	-
filter13 	MA0853.1 Alx4	1.0	4.1329e-02	2.1450e+01	16.0	+
filter13 	MA0854.1 Alx1	1.0	6.6341e-02	3.4431e+01	16.0	+
filter13 	MA0861.1 TP73	-2.0	1.8992e-02	9.8569e+00	17.0	+
filter13 	MA0862.1 GMEB2	-3.0	6.1160e-02	3.1742e+01	8.0	-
filter13 	MA0871.1 TFEC	-2.0	6.8053e-06	3.5320e-03	10.0	-
filter13 	MA0877.1 Barhl1	-2.0	4.8891e-02	2.5375e+01	10.0	+
filter13 	MA0896.1 Hmx1	1.0	9.0797e-03	4.7124e+00	16.0	+
filter13 	MA0897.1 Hmx2	1.0	3.5677e-02	1.8516e+01	16.0	+
filter13 	MA0898.1 Hmx3	1.0	3.3953e-02	1.7622e+01	16.0	+
filter13 	MA0904.1 Hoxb5	0.0	8.7656e-02	4.5494e+01	16.0	+
filter13 	MA0912.1 Hoxd3	0.0	4.1320e-02	2.1445e+01	16.0	-
filter13 	MA0914.1 ISL2	-3.0	4.9052e-02	2.5458e+01	8.0	-
filter13 	MA1099.1 Hes1	-2.0	1.7852e-06	9.2654e-04	10.0	+
filter14 	MA0062.2 Gabpa	-5.0	1.4177e-02	7.3578e+00	11.0	-
filter14 	MA0076.2 ELK4	-6.0	1.4177e-02	7.3578e+00	11.0	+
filter14 	MA0081.1 SPIB	-10.0	2.7334e-02	1.4187e+01	7.0	-
filter14 	MA0090.2 TEAD1	-6.0	3.0309e-02	1.5730e+01	10.0	+
filter14 	MA0098.3 ETS1	-7.0	3.8110e-02	1.9779e+01	10.0	-
filter14 	MA0101.1 REL	-4.0	1.3893e-02	7.2107e+00	10.0	+
filter14 	MA0108.2 TBP	-1.0	8.0900e-03	4.1987e+00	15.0	-
filter14 	MA0136.2 ELF5	-7.0	3.4359e-03	1.7832e+00	11.0	-
filter14 	MA0137.3 STAT1	-9.0	2.0384e-07	1.0579e-04	10.0	+
filter14 	MA0140.2 GATA1::TAL1	3.0	6.2012e-02	3.2184e+01	15.0	-
filter14 	MA0144.2 STAT3	-9.0	3.4753e-06	1.8037e-03	10.0	-
filter14 	MA0148.3 FOXA1	-3.0	5.9481e-02	3.0871e+01	15.0	+
filter14 	MA0152.1 NFATC2	-8.0	2.5370e-02	1.3167e+01	7.0	+
filter14 	MA0156.2 FEV	-7.0	3.4009e-02	1.7650e+01	10.0	-
filter14 	MA0463.1 Bcl6	-6.0	2.1704e-06	1.1265e-03	13.0	-
filter14 	MA0473.2 ELF1	-7.0	3.8697e-02	2.0084e+01	12.0	-
filter14 	MA0474.2 ERG	-7.0	2.3979e-02	1.2445e+01	10.0	-
filter14 	MA0475.2 FLI1	-7.0	3.8110e-02	1.9779e+01	10.0	-
filter14 	MA0494.1 Nr1h3::Rxra	0.0	4.9597e-02	2.5741e+01	19.0	-
filter14 	MA0518.1 Stat4	-6.0	3.4642e-10	1.7979e-07	13.0	-
filter14 	MA0519.1 Stat5a::Stat5b	-8.0	1.6030e-08	8.3195e-06	11.0	+
filter14 	MA0520.1 Stat6	-7.0	1.9083e-04	9.9040e-02	12.0	+
filter14 	MA0597.1 THAP1	-9.0	4.0282e-02	2.0906e+01	9.0	+
filter14 	MA0598.2 EHF	-7.0	2.7768e-02	1.4412e+01	12.0	-
filter14 	MA0602.1 Arid5a	0.0	6.3754e-02	3.3088e+01	14.0	-
filter14 	MA0606.1 NFAT5	-7.0	2.8598e-02	1.4843e+01	10.0	+
filter14 	MA0615.1 Gmeb1	-1.0	6.0945e-03	3.1630e+00	17.0	-
filter14 	MA0624.1 NFATC1	-7.0	1.2925e-03	6.7082e-01	10.0	+
filter14 	MA0625.1 NFATC3	-7.0	4.9384e-03	2.5630e+00	10.0	+
filter14 	MA0629.1 Rhox11	-1.0	5.2322e-02	2.7155e+01	17.0	+
filter14 	MA0635.1 BARHL2	-5.0	9.4934e-02	4.9271e+01	10.0	-
filter14 	MA0640.1 ELF3	-6.0	4.6957e-02	2.4371e+01	13.0	-
filter14 	MA0641.1 ELF4	-7.0	5.9155e-02	3.0701e+01	12.0	-
filter14 	MA0645.1 ETV6	-7.0	7.7296e-02	4.0117e+01	10.0	-
filter14 	MA0650.1 HOXA13	-7.0	4.5097e-02	2.3405e+01	10.0	-
filter14 	MA0662.1 MIXL1	-5.0	8.1417e-02	4.2255e+01	10.0	+
filter14 	MA0731.1 BCL6B	-6.0	3.0586e-02	1.5874e+01	13.0	-
filter14 	MA0759.1 ELK3	-7.0	3.0309e-02	1.5730e+01	10.0	-
filter14 	MA0760.1 ERF	-7.0	4.0323e-02	2.0928e+01	10.0	-
filter14 	MA0761.1 ETV1	-7.0	2.8598e-02	1.4843e+01	10.0	-
filter14 	MA0762.1 ETV2	-7.0	8.4291e-02	4.3747e+01	11.0	-
filter14 	MA0763.1 ETV3	-7.0	4.5097e-02	2.3405e+01	10.0	-
filter14 	MA0764.1 ETV4	-7.0	3.0309e-02	1.5730e+01	10.0	-
filter14 	MA0765.1 ETV5	-7.0	2.3979e-02	1.2445e+01	10.0	-
filter14 	MA0770.1 HSF2	-5.0	6.7134e-02	3.4843e+01	13.0	-
filter14 	MA0771.1 HSF4	-5.0	2.8987e-02	1.5044e+01	13.0	-
filter14 	MA0809.1 TEAD4	-6.0	1.1516e-02	5.9769e+00	10.0	+
filter14 	MA0851.1 Foxj3	-2.0	7.6509e-03	3.9708e+00	17.0	-
filter14 	MA0852.1 Foxk1	-2.0	6.3116e-02	3.2757e+01	17.0	-
filter14 	MA0853.1 Alx4	-1.0	3.9186e-02	2.0338e+01	17.0	-
filter14 	MA0854.1 Alx1	-1.0	7.2447e-02	3.7600e+01	17.0	-
filter14 	MA0874.1 Arx	-1.0	3.7310e-02	1.9364e+01	17.0	+
filter14 	MA0877.1 Barhl1	-5.0	1.6713e-02	8.6742e+00	10.0	-
filter14 	MA0879.1 Dlx1	-5.0	6.2571e-02	3.2474e+01	10.0	+
filter14 	MA0883.1 Dmbx1	-1.0	4.5332e-02	2.3527e+01	17.0	+
filter14 	MA0887.1 EVX1	-5.0	7.3358e-02	3.8073e+01	10.0	+
filter14 	MA0888.1 EVX2	-5.0	7.3358e-02	3.8073e+01	10.0	+
filter14 	MA0892.1 GSX1	-5.0	4.5097e-02	2.3405e+01	10.0	+
filter14 	MA0893.1 GSX2	-5.0	4.0323e-02	2.0928e+01	10.0	+
filter14 	MA0896.1 Hmx1	-1.0	5.7496e-02	2.9841e+01	17.0	-
filter14 	MA0900.1 HOXA2	-5.0	8.1417e-02	4.2255e+01	10.0	+
filter14 	MA0901.1 HOXB13	-7.0	6.6001e-02	3.4255e+01	10.0	-
filter14 	MA0902.1 HOXB2	-5.0	4.2650e-02	2.2135e+01	10.0	+
filter14 	MA0903.1 HOXB3	-5.0	5.3202e-02	2.7612e+01	10.0	+
filter14 	MA0904.1 Hoxb5	-1.0	6.0278e-02	3.1285e+01	16.0	-
filter14 	MA0912.1 Hoxd3	-3.0	2.3220e-02	1.2051e+01	16.0	-
filter15 	MA0035.3 Gata1	-3.0	2.8590e-02	1.4838e+01	11.0	-
filter15 	MA0036.2 GATA2	-3.0	2.2901e-02	1.1886e+01	14.0	-
filter15 	MA0060.2 NFYA	0.0	6.2751e-02	3.2568e+01	18.0	-
filter15 	MA0083.3 SRF	0.0	-6.4304e-13	-3.3374e-10	16.0	+
filter15 	MA0108.2 TBP	-3.0	1.7144e-03	8.8979e-01	15.0	+
filter15 	MA0109.1 HLTF	-5.0	2.5989e-02	1.3488e+01	10.0	-
